380437,2,6,1
380437,3,6,1
380437,2,9,4
380437,2,15,4
380437,3,9,4
380437,3,15,4
119443,1,6,1
119443,2,6,1
119443,3,6,1
119443,2,8,4
119443,2,9,4
119443,2,10,4
119443,2,11,4
119443,2,14,4
119443,2,15,4
119443,3,8,4
119443,3,9,4
119443,3,10,4
119443,3,11,4
119443,3,14,4
119443,3,15,4
106051,1,6,1
106051,2,6,1
106051,3,6,1
106051,2,9,4
106051,2,10,4
106051,2,11,4
106051,2,14,4
106051,2,15,4
106051,3,9,4
106051,3,10,4
106051,3,11,4
106051,3,14,4
106051,3,15,4
233228,1,6,1
233228,2,6,1
233228,3,6,1
233228,2,9,4
233228,3,9,4
233230,1,6,1
233230,2,6,1
233230,3,6,1
233230,2,6,4
233230,2,15,4
233230,3,6,4
233230,3,15,4
233507,1,6,1
233507,2,6,1
233507,2,11,4
233162,1,6,1
233162,2,6,1
233162,2,11,4
233162,2,15,4
233178,1,6,1
233178,2,6,1
233178,2,9,4
233178,2,15,4
119435,1,6,1
119435,2,6,1
119435,2,11,4
215308,1,6,1
215308,2,6,1
215308,2,9,4
215311,1,6,1
215311,2,6,1
215311,2,11,4
215312,1,6,1
215312,2,6,1
215312,2,9,4
233137,1,6,1
233137,2,6,1
233137,2,9,4
106052,1,6,1
106052,2,6,1
106052,3,6,1
106052,2,9,4
106052,2,11,4
106052,2,14,4
106052,2,15,4
106052,3,9,4
106052,3,11,4
106052,3,14,4
106052,3,15,4
176778,1,6,1
176778,2,6,1
176778,3,6,1
176778,2,8,4
176778,2,9,4
176778,2,11,4
176778,2,14,4
176778,2,15,4
176778,3,8,4
176778,3,9,4
176778,3,11,4
176778,3,14,4
176778,3,15,4
140380,1,6,1
140380,2,6,1
140380,3,6,1
140380,2,8,4
140380,2,9,4
140380,2,10,4
140380,2,11,4
140380,2,14,4
140380,2,15,4
140380,3,8,4
140380,3,9,4
140380,3,10,4
140380,3,11,4
140380,3,14,4
140380,3,15,4
325179,1,6,1
325179,2,6,1
325179,3,6,1
325179,2,6,2
325179,3,6,2
234893,1,6,1
234893,2,6,1
234893,3,6,1
389167,1,6,1
389167,2,6,1
389167,2,6,2
389167,3,6,2
234891,1,6,1
234891,2,6,1
234891,3,6,1
234891,2,6,2
234891,2,14,2
234891,3,6,2
234891,3,14,2
